n_qubits,0.0,0.05,0.1,0.2
2,0.02097484999999999,0.012353049999999866,0.01499079999999997,0.021477199999999974
4,0.017982950000000053,0.015864699999999954,0.01669889999999985,0.059268449999999806
6,-0.008382600000000018,-0.00487005000000007,-0.0007398999999999045,-0.03951479999999996
8,0.0002897499999998665,0.008142749999999976,-0.007780050000000038,0.009629149999999864
